3256.4407299160484,7714.001227091205,2219.97909900071,12
3322.845748519178,7402.235759801993,2178.5945943199263,12
3224.4488416698478,7402.32996484549,2172.68252210641,13
3228.9113886131368,7583.730753959362,2219.97909900071,13
3170.947280075129,7574.932779183913,2225.891170984483,13
3162.8028381178915,7514.41604156378,2214.0670269890215,13
3260.878250594863,7442.059602937868,2214.0670269890215,13
3189.820720233466,7730.337963703922,2219.97909900071,13
3202.361440844123,7493.6343700515345,2225.891170984483,12
3238.608222471083,7575.312609299332,2172.68252210641,13
3238.248752145035,7570.381685827873,2237.7153148691646,12
3212.180344032573,7346.656999225887,2178.5945943199263,13
3239.7276956323117,7498.831516638204,2214.0670269890215,13
3241.8336764758064,7782.459918810765,2279.0998176180597,13
3324.4332271552,1147.4606432446774,339.9309859368514,15
3180.4098141272752,7820.951921968485,2255.4515304922884,12
3214.9779656010423,7682.214498956157,2202.242882880997,12
3219.3472996901064,7598.549591483324,2237.7153148691646,13
3207.2602811205493,7420.993076604773,2149.0342329520963,12
3185.6393536278406,7496.41414257018,2166.7704498631147,12
3224.1542440056432,7634.703389760842,2261.3636023131426,12
3233.1452640956963,7306.41456335558,2166.7704498631147,12
3249.4802161507773,7623.257444585819,2214.0670269890215,12
3186.78490330034,7532.324858564515,2190.418738658586,12
3219.1701373052083,7505.456777687708,2237.7153148691646,12
3215.061687932657,7327.529531612626,2137.2100881913016,12
3208.487405089517,7046.780454639937,2113.5617982921635,13
3210.550120852346,7587.405064330944,2219.97909900071,13
3219.5300109647046,7737.40037742073,2231.803242940561,13
3140.5603756407786,7618.9285396532,2160.8583775897955,13
3201.317544105872,7574.026335286894,2214.0670269890215,12
3257.8596723369305,7669.752873834875,2231.803242940561,13
3201.99642292053,7481.7580329460925,2196.3308107842054,13
3234.7641418747385,7453.345145896575,2202.242882880997,13
3248.329287334985,7213.236385088594,2107.649725737179,12
3197.1980093884367,7873.054155421199,2279.0998176180597,12
3237.6877598421083,7519.8806537713535,2231.803242940561,12
3263.4779648935964,7531.16662572326,2214.0670269890215,12
3220.435699508166,7390.080116685478,2172.68252210641,12
3194.9240902357246,7733.651052439241,2285.0118893344966,12
3229.391870364868,7479.646128669465,2149.0342329520963,13
3277.504355435819,7730.518285198471,2231.803242940561,13
3247.4704797096047,7329.355313041862,2154.946305286206,13
3286.299041767574,7421.18593603708,2178.5945943199263,13
3218.8021075874885,7161.214354490731,2119.4738708147997,13
3215.472182948405,7436.901723061978,2172.68252210641,13
3262.737693522513,7785.706945526068,2243.627386770511,13
3190.678526467796,7761.499410080939,2279.0998176180597,12
3232.4755253190046,7055.024964177804,2119.4738708147997,12
3223.587775063284,7704.800929548282,2243.627386770511,13
3210.9747059184915,7753.739250057069,2243.627386770511,13
3186.1089413028553,7345.3055418226995,2184.5066665039053,12
3196.389073864502,7165.653513621513,2113.5617982921635,13
3227.1213476732482,7508.515861673468,2208.154954949193,12
3221.373967182586,7289.280480728509,2131.2980157641036,13
3205.9348970649557,7555.125232650897,2160.8583775897955,13
3217.8858088068987,7508.923424974806,2178.5945943199263,12
3209.4834422504646,7612.279702451305,2214.0670269890215,12
3239.3863369269448,7467.94727697185,2196.3308107842054,13
3181.8537221953015,7579.8945048798905,2214.0670269890215,12
3286.3256244561553,7423.0081486872705,2237.7153148691646,13
3260.5918925190244,7458.0585614156635,2231.803242940561,12
3234.715035191146,7524.313610409097,2214.0670269890215,13
3177.826571024705,7492.081624693762,2160.8583775897955,12
3191.0496726437677,7649.391338285261,2178.5945943199263,13
3197.5709807624194,7217.0779963660425,2125.3859433053576,12
3225.5557760700863,8069.57591907156,2326.396390643694,12
3201.81312098234,7546.786275849638,2178.5945943199263,13
3218.05126361814,7471.858607299762,2196.3308107842054,13
3249.010583769466,6984.773658987238,2137.2100881913016,13
3205.4530148660983,7551.768151108031,2190.418738658586,13
3213.1652058111445,7713.158718951605,2261.3636023131426,13
3260.4773844367946,7429.933301245554,2196.3308107842054,12
3241.9955638300016,7088.00533645238,2107.649725737179,12
3192.1491137828966,7557.530360630139,2190.418738658586,13
3248.1725280620935,7259.168175356667,2143.122160587213,12
3246.2534945756865,7568.8773660392435,2225.891170984483,13
3228.250469290122,7196.143431711041,2113.5617982921635,13
3214.9529415610514,7806.064706826515,2249.5394586448147,12
3210.3854015497027,7620.387717130839,2255.4515304922884,12
3225.077317663023,7284.251635834493,2166.7704498631147,13
3219.871092168876,7223.969492836582,2143.122160587213,13
3168.863849785642,7420.511225023364,2202.242882880997,13
3217.3223080928137,7157.5107085916925,2125.3859433053576,12
3206.4680377612835,7349.288740681143,2172.68252210641,13
3283.660716455226,7548.758387098042,2184.5066665039053,12
3197.4960526415593,7844.102453270551,2249.5394586448147,13
3214.8009380824155,7537.575862428675,2231.803242940561,13
3171.4068678637436,7514.219191018203,2149.0342329520963,13
3208.5407544777563,7581.456177030757,2202.242882880997,13
3226.936301743677,7685.760550746566,2219.97909900071,13
3264.5953730068277,7730.143038598968,2290.923961025334,12
3261.75252228709,7526.4511796686365,2208.154954949193,13
3258.8029528431402,7793.064630196698,2231.803242940561,12
3181.047951042188,7882.21940678797,2255.4515304922884,13
3270.3650913082006,7746.645260420343,2261.3636023131426,13
3327.111130959173,7602.801291795595,2243.627386770511,12
3241.884377019208,7154.113520993706,2160.8583775897955,13
3231.530840498056,7481.856630762423,2166.7704498631147,12
3216.9596372028936,7338.349651379218,2178.5945943199263,12
3212.689126815579,7646.951479760605,2225.891170984483,13
3218.3943380262344,7794.417249826657,2261.3636023131426,13
3192.4996693362536,6842.114205126087,2072.1772897124424,13
3186.46843569366,7696.892322533368,2267.2756741075855,13
3230.47862492265,7730.1477650290535,2249.5394586448147,12
3261.717278741626,7521.175714140653,2166.7704498631147,13
3177.7216472395917,7523.862800131198,2214.0670269890215,13
3224.279842512008,7489.90743566612,2190.418738658586,13
3188.1964023225414,7612.565546835542,2214.0670269890215,13
3225.517002788129,7386.538317850333,2184.5066665039053,13
3224.603150898376,7673.043452953639,2267.2756741075855,13
3197.363251347902,7704.183819912103,2219.97909900071,12
3258.265864838321,7631.587198288562,2237.7153148691646,13
